Month,Store,Item,City,Average Age,Percent Male,Competition,Daily Revenue,Marketing Campaign,Reg Price,Discount,Price,Quantity,Cost,Profit,Profit Linear,Profit Log,Outlier
January,Chicago 3,Cell Phones,Chicago,50,0.452272793,High,36040,Regional,200,0.15,170,212,100,14840,65.38071066,7.720167223,FALSE
January,Chicago 2,Cell Phones,Chicago,44,0.389388896,Low,33320,Door Buster,200,0.15,170,196,100,13720,64.97461929,7.657094984,FALSE
January,Chicago 1,Cell Phones,Chicago,54,0.573311441,High,46410,Friends & Family,200,0.15,170,273,100,19110,66.92893401,7.923426144,FALSE
January,Boston 2,Cell Phones,Boston,56,0.564022992,High,24990,Door Buster,200,0.15,170,147,100,10290,63.73096447,7.425868034,FALSE
January,Boston 1,Cell Phones,Boston,33,0.506347394,High,30430,Regional,200,0.15,170,179,100,12530,64.54314721,7.584170885,FALSE
January,New York 4,Computers,New York,46,0.451250277,High,32560,Friends & Family,1100,0.2,880,37,550,12210,64.4271211,7.563377263,FALSE
January,New York 3,Computers,New York,56,0.548749723,High,32560,Social,1100,0.2,880,37,550,12210,64.4271211,7.563377263,FALSE
January,New York 2,Computers,New York,43,0.535098387,Low,51040,Door Buster,1100,0.2,880,58,550,19140,66.93981146,7.924686942,FALSE
January,New York 1,Computers,New York,42,0.47489157,Low,51040,Friends & Family,1100,0.2,880,58,550,19140,66.93981146,7.924686942,FALSE
January,Chicago 3,Computers,Chicago,37,0.49626472,Low,52800,Regional,1100,0.2,880,60,550,19800,67.1791153,7.951935607,FALSE
January,Chicago 2,Computers,Chicago,55,0.481715354,High,45760,Regional,1100,0.2,880,52,550,17160,66.22189993,7.836917068,FALSE
January,Chicago 1,Computers,Chicago,30,0.472272793,High,53680,Friends & Family,1100,0.2,880,61,550,20130,67.29876722,7.965221176,FALSE
January,Boston 2,Computers,Boston,56,0.469607388,Low,83600,Door Buster,1100,0.2,880,95,550,31350,71.36693256,8.321288686,FALSE
January,Boston 1,Computers,Boston,55,0.518898817,High,61600,Social,1100,0.2,880,70,550,23100,68.37563452,8.075835548,FALSE
January,New York 4,DVD Players,New York,40,0.432393568,Normal,11475,Friends & Family,150,0.1,135,85,75,5100,61.84916606,6.861684119,FALSE
January,New York 3,DVD Players,New York,71,0.53,Low,9450,Social,150,0.1,135,70,75,4200,61.52284264,6.705629545,FALSE
January,New York 2,DVD Players,New York,45,0.497466619,Low,14445,Door Buster,150,0.1,135,107,75,6420,62.32777375,7.046691335,FALSE
January,New York 1,DVD Players,New York,42,0.518817466,High,12960,Regional,150,0.1,135,96,75,5760,62.08846991,6.959499081,FALSE
January,Chicago 3,DVD Players,Chicago,32,0.43313651,Low,31185,Social,150,0.1,135,231,75,13860,65.02538071,7.665255041,FALSE
January,Chicago 2,DVD Players,Chicago,40,0.395534346,High,37395,Regional,150,0.1,135,277,75,16620,66.02610587,7.811217445,FALSE
January,Chicago 1,DVD Players,Chicago,49,0.528809939,High,33885,Friends & Family,150,0.1,135,251,75,15060,65.46047861,7.731995323,FALSE
January,Boston 2,DVD Players,Boston,45,0.538787358,High,17685,Regional,150,0.1,135,131,75,7860,62.84989123,7.209346756,FALSE
January,Boston 1,DVD Players,Boston,55,0.568629291,High,18630,Regional,150,0.1,135,138,75,8280,63.00217549,7.251187506,FALSE
January,New York 4,Headphones,New York,37,0.413318546,High,35973,Friends & Family,70,0.1,63,571,35,15988,65.79695431,7.78005705,FALSE
January,New York 3,Headphones,New York,71,0.580291666,Low,26208,Social,70,0.1,63,416,35,11648,64.22335025,7.525503515,FALSE
January,New York 2,Headphones,New York,57,0.45954682,Low,56133,Regional,70,0.1,63,891,35,24948,69.04568528,8.137693649,FALSE
January,New York 1,Headphones,New York,16,0.5,Low,48636,Social,70,0.1,63,772,35,21616,67.83756345,8.022466909,FALSE
January,Chicago 3,Headphones,Chicago,37,0.477466619,Low,25641,Friends & Family,70,0.1,63,407,35,11396,64.1319797,7.507923646,FALSE
January,Chicago 2,Headphones,Chicago,55,0.462964747,Low,22932,Friends & Family,70,0.1,63,364,35,10192,63.69543147,7.418176505,FALSE
January,Chicago 1,Headphones,Chicago,48,0.491190061,Normal,20475,Social,70,0.1,63,325,35,9100,63.29949239,7.327087596,FALSE
January,Boston 2,Headphones,Boston,42,0.570392612,High,16506,Door Buster,70,0.1,63,262,35,7336,62.65989848,7.153893139,FALSE
January,Boston 1,Headphones,Boston,32,0.612703408,Low,29673,Regional,70,0.1,63,471,35,13188,64.78172589,7.625308503,FALSE
January,New York 4,Home Audio,New York,45,0.438697758,Low,50800,Friends & Family,400,0,400,127,200,25400,69.20957215,8.15212555,FALSE
January,New York 3,Home Audio,New York,51,0.548749723,Normal,64000,Friends & Family,400,0,400,160,200,32000,71.60261059,8.337783128,FALSE
January,New York 2,Home Audio,New York,54,0.50373528,High,56000,Social,400,0,400,140,200,28000,70.15228426,8.230456118,FALSE
January,New York 1,Home Audio,New York,31,0.493732773,Low,77200,Friends & Family,400,0,400,193,200,38600,73.99564902,8.488501033,FALSE
January,Chicago 3,Home Audio,Chicago,47,0.553311441,Normal,30800,Door Buster,400,0,400,77,200,15400,65.58375635,7.749939465,FALSE
January,Chicago 2,Home Audio,Chicago,38,0.370818748,High,34000,Friends & Family,400,0,400,85,200,17000,66.16388687,7.829387658,FALSE
January,Chicago 1,Home Audio,Chicago,29,0.45313651,High,44400,Regional,400,0,400,111,200,22200,68.04931109,8.043893915,FALSE
January,Boston 2,Home Audio,Boston,45,0.52,High,53600,Regional,400,0,400,134,200,26800,69.71718637,8.195249381,FALSE
January,Boston 1,Home Audio,Boston,28,0.612703408,Normal,49600,Door Buster,400,0,400,124,200,24800,68.99202321,8.132911281,FALSE
January,New York 4,Tablets,New York,43,0.47,High,57330,Friends & Family,700,0.1,630,91,350,25480,69.23857868,8.154653095,FALSE
January,New York 3,Tablets,New York,50,0.53,High,48510,Friends & Family,700,0.1,630,77,350,21560,67.81725888,8.020381931,FALSE
January,New York 2,Tablets,New York,40,0.472272793,Low,79380,Door Buster,700,0.1,630,126,350,35280,72.79187817,8.416214159,FALSE
January,New York 1,Tablets,New York,32,0.47489157,High,28980,Social,700,0.1,630,46,350,12880,64.67005076,7.606314397,FALSE
January,Chicago 3,Tablets,Chicago,46,0.458597229,High,43470,Door Buster,700,0.1,630,69,350,19320,67.00507614,7.932210479,FALSE
January,Chicago 2,Tablets,Chicago,56,0.383223899,Normal,52290,Friends & Family,700,0.1,630,83,350,23240,68.42639594,8.08069211,FALSE
January,Chicago 1,Tablets,Chicago,24,0.465924096,Low,53550,Regional,700,0.1,630,85,350,23800,68.62944162,8.099830124,FALSE
January,Boston 2,Tablets,Boston,48,0.570392612,High,84420,Social,700,0.1,630,134,350,37520,73.60406091,8.465691848,FALSE
January,Boston 1,Tablets,Boston,48,0.556204555,Low,101430,Friends & Family,700,0.1,630,161,350,45080,76.34517766,8.613233452,FALSE
January,New York 4,TVs,New York,41,0.47,High,19950,Regional,1000,0.05,950,21,500,9450,63.42639594,7.35742171,FALSE
January,New York 3,TVs,New York,49,0.517506742,Low,19000,Social,1000,0.05,950,20,500,9000,63.26323423,7.318206194,FALSE
January,New York 2,TVs,New York,40,0.497466619,High,24700,Regional,1000,0.05,950,26,500,11700,64.2422045,7.529083738,FALSE
January,New York 1,TVs,New York,43,0.531415337,Low,36100,Door Buster,1000,0.05,950,38,500,17100,66.20014503,7.834101799,FALSE
January,Chicago 3,TVs,Chicago,58,0.527727207,Low,37050,Social,1000,0.05,950,39,500,17550,66.36330674,7.85497982,FALSE
January,Chicago 2,TVs,Chicago,42,0.42,High,34200,Friends & Family,1000,0.05,950,36,500,16200,65.87382161,7.790644803,FALSE
January,Chicago 1,TVs,Chicago,42,0.45954682,High,52250,Friends & Family,1000,0.05,950,55,500,24750,68.97389413,8.131289164,FALSE
January,Boston 2,TVs,Boston,45,0.482318084,High,27550,Friends & Family,1000,0.05,950,29,500,13050,64.73168963,7.616853612,FALSE
January,Boston 1,TVs,Boston,42,0.512635119,Low,39900,Regional,1000,0.05,950,42,500,18900,66.85279188,7.914544743,FALSE
January,New York 4,Video Games,New York,42,0.526681454,Low,2992.5,Regional,50,0.05,47.5,63,25,1417.5,60.51395939,5.832595138,FALSE
January,New York 3,Video Games,New York,51,0.567606432,High,1045,Regional,50,0.05,47.5,22,25,495,60.17947788,4.986966887,FALSE
January,New York 2,Video Games,New York,38,0.56686349,Low,1662.5,Friends & Family,50,0.05,47.5,35,25,787.5,60.28553299,5.36015653,FALSE
January,New York 1,Video Games,New York,27,0.468584663,High,2992.5,Friends & Family,50,0.05,47.5,63,25,1417.5,60.51395939,5.832595138,FALSE
January,Chicago 3,Video Games,Chicago,45,0.464901613,High,2707.5,Friends & Family,50,0.05,47.5,57,25,1282.5,60.46501088,5.752152194,FALSE
January,Chicago 2,Video Games,Chicago,35,0.462964747,Low,1472.5,Regional,50,0.05,47.5,31,25,697.5,60.25290065,5.262611693,FALSE
January,Chicago 1,Video Games,Chicago,41,0.472272793,Low,4370,Regional,50,0.05,47.5,92,25,2070,60.75054387,6.136941441,FALSE
January,Boston 2,Video Games,Boston,45,0.570392612,Low,4370,Friends & Family,50,0.05,47.5,92,25,2070,60.75054387,6.136941441,FALSE
January,Boston 1,Video Games,Boston,48,0.537586988,Normal,2850,Door Buster,50,0.05,47.5,60,25,1350,60.48948513,5.793379622,FALSE
January,New York 4,Cables,New York,30,0.482493258,Low,9918,Friends & Family,20,0.05,19,522,10,4698,61.70340827,6.795692598,FALSE
January,New York 3,Cables,New York,62,0.511250277,High,5166,Social,20,0.1,18,287,10,2296,60.83248731,6.220226807,FALSE
January,New York 2,Cables,New York,48,0.45954682,High,11106,Friends & Family,20,0.1,18,617,10,4936,61.78970268,6.835413064,FALSE
January,New York 1,Cables,New York,21,0.493732773,Normal,6120,Social,20,0.1,18,340,10,2720,60.9862219,6.35643448,FALSE
January,Chicago 3,Cables,Chicago,29,0.508809939,High,6480,Social,20,0.1,18,360,10,2880,61.04423495,6.402376049,FALSE
January,Chicago 2,Cables,Chicago,38,0.475429956,Normal,4932,Friends & Family,20,0.1,18,274,10,2192,60.79477883,6.182969291,FALSE
January,Chicago 1,Cables,Chicago,48,0.528809939,High,10890,Friends & Family,20,0.1,18,605,10,4840,61.75489485,6.81962679,FALSE
January,Boston 2,Cables,Boston,40,0.545068257,High,8892,Door Buster,20,0.1,18,494,10,3952,61.43292241,6.656710588,FALSE
January,Boston 1,Cables,Boston,46,0.55,Low,10350,Door Buster,20,0.1,18,575,10,4600,61.66787527,6.778748898,FALSE
January,New York 4,Cameras,New York,45,0.426065196,Low,87210,Social,300,0.1,270,323,150,38760,74.05366207,8.491825789,FALSE
January,New York 3,Cameras,New York,46,0.542493258,Low,62100,Social,300,0.1,270,230,150,27600,70.00725163,8.218891046,FALSE
January,New York 2,Cameras,New York,41,0.51626472,Normal,87480,Friends & Family,300,0.1,270,324,150,38880,74.09717186,8.494310361,FALSE
January,New York 1,Cameras,New York,28,0.47489157,Low,92610,Friends & Family,300,0.1,270,343,150,41160,74.92385787,8.5401141,FALSE
January,Chicago 3,Cameras,Chicago,48,0.54045318,Low,69660,Door Buster,300,0.1,270,258,150,30960,71.22552574,8.31122706,FALSE
January,Chicago 2,Cameras,Chicago,34,0.462964747,High,65610,Door Buster,300,0.1,270,243,150,29160,70.5728789,8.263083411,FALSE
January,Chicago 1,Cameras,Chicago,50,0.484901613,High,82890,Friends & Family,300,0.1,270,307,150,36840,73.35750544,8.450991172,FALSE
January,Boston 2,Cameras,Boston,28,0.545068257,High,52110,Social,300,0.1,270,193,150,23160,68.39738941,8.077920526,FALSE
January,Boston 1,Cameras,Boston,32,0.506347394,Low,53730,Social,300,0.1,270,199,150,23880,68.65844815,8.102527304,FALSE
January,New York 4,Cell Phones,New York,33,0.488749723,Low,38590,Regional,200,0.15,170,227,100,15890,65.76142132,7.775115172,FALSE
January,New York 3,Cell Phones,New York,58,0.486065196,Low,27880,Social,200,0.15,170,164,100,11480,64.16243655,7.513826429,FALSE
January,New York 2,Cell Phones,New York,43,0.45313651,Low,49300,Friends & Family,200,0.15,170,290,100,20300,67.36040609,7.971980502,FALSE
January,New York 1,Cell Phones,New York,14,0.436663224,Low,44200,Friends & Family,200,0.15,170,260,100,18200,66.59898477,7.884210628,FALSE
January,Chicago 3,Cell Phones,Chicago,37,0.508809939,High,41480,Regional,200,0.15,170,244,100,17080,66.1928934,7.83316118,FALSE
January,Chicago 2,Cell Phones,Chicago,38,0.358284646,Low,36380,Friends & Family,200,0.15,170,214,100,14980,65.43147208,7.727714308,FALSE
January,Chicago 1,Cell Phones,Chicago,47,0.45313651,Low,47770,Friends & Family,200,0.15,170,281,100,19670,67.1319797,7.946641004,FALSE
January,Boston 2,Cell Phones,Boston,26,0.564022992,High,24480,Door Buster,200,0.15,170,144,100,10080,63.65482234,7.409295104,FALSE
January,Boston 1,Cell Phones,Boston,37,0.500031364,Low,30430,Friends & Family,200,0.15,170,179,100,12530,64.54314721,7.584170885,FALSE
January,New York 4,Computers,New York,38,0.457506742,High,44000,Regional,1100,0.2,880,50,550,16500,65.98259608,7.805393081,FALSE
January,New York 3,Computers,New York,52,0.593108763,Low,38720,Door Buster,1100,0.2,880,44,550,14520,65.26468455,7.702645905,FALSE
January,New York 2,Computers,New York,60,0.446688559,High,53680,Friends & Family,1100,0.2,880,61,550,20130,67.29876722,7.965221176,FALSE
January,New York 1,Computers,New York,23,0.563336776,High,36080,Social,1100,0.2,880,41,550,13530,64.90572879,7.645886425,FALSE
January,Chicago 3,Computers,Chicago,43,0.464901613,Low,52800,Friends & Family,1100,0.2,880,60,550,19800,67.1791153,7.951935607,FALSE
January,Chicago 2,Computers,Chicago,48,0.481715354,High,31680,Social,1100,0.2,880,36,550,11880,64.30746918,7.5413551,FALSE
January,Chicago 1,Computers,Chicago,30,0.547727207,High,47520,Door Buster,1100,0.2,880,54,550,17820,66.46120377,7.867251183,FALSE
January,Boston 2,Computers,Boston,52,0.564022992,Low,86240,Regional,1100,0.2,880,98,550,32340,71.72588832,8.346278014,FALSE
January,Boston 1,Computers,Boston,54,0.593652606,High,58080,Door Buster,1100,0.2,880,66,550,21780,67.89702683,8.028541987,FALSE
January,New York 4,DVD Players,New York,24,0.426065196,Low,15795,Friends & Family,150,0.1,135,117,75,7020,62.5453227,7.118503231,FALSE
January,New York 3,DVD Players,New York,49,0.593108763,High,7965,Friends & Family,150,0.1,135,59,75,3540,61.2835388,6.568220739,FALSE
January,New York 2,DVD Players,New York,62,0.478597229,High,12015,Friends & Family,150,0.1,135,89,75,5340,61.93618564,6.898645051,FALSE
January,New York 1,DVD Players,New York,30,0.443113756,High,12015,Door Buster,150,0.1,135,89,75,5340,61.93618564,6.898645051,FALSE
January,Chicago 3,DVD Players,Chicago,34,0.43313651,High,36720,Regional,150,0.1,135,272,75,16320,65.9173314,7.796576628,FALSE
January,Chicago 2,DVD Players,Chicago,41,0.426106786,Low,28215,Door Buster,150,0.1,135,209,75,12540,64.54677302,7.584812097,FALSE
January,Chicago 1,DVD Players,Chicago,42,0.50373528,High,32535,Social,150,0.1,135,241,75,14460,65.24292966,7.699317707,FALSE
January,Boston 2,DVD Players,Boston,32,0.463204774,Low,18090,Door Buster,150,0.1,135,134,75,8040,62.91515591,7.227545842,FALSE
January,Boston 1,DVD Players,Boston,48,0.518898817,High,20385,Friends & Family,150,0.1,135,151,75,9060,63.28498912,7.323546803,FALSE
January,New York 4,Headphones,New York,31,0.488749723,Low,29547,Friends & Family,70,0.1,63,469,35,13132,64.76142132,7.621888248,FALSE
January,New York 3,Headphones,New York,47,0.466891237,Low,34083,Door Buster,70,0.1,63,541,35,15148,65.49238579,7.736678252,FALSE
January,New York 2,Headphones,New York,53,0.547727207,High,32382,Friends & Family,70,0.1,63,514,35,14392,65.21827411,7.695529014,FALSE
January,New York 1,Headphones,New York,46,0.512538396,High,54054,Friends & Family,70,0.1,63,858,35,24024,68.7106599,8.107359534,FALSE
January,Chicago 3,Headphones,Chicago,33,0.458597229,High,19404,Friends & Family,70,0.1,63,308,35,8624,63.12690355,7.283905342,FALSE
January,Chicago 2,Headphones,Chicago,45,0.370818748,Low,11718,Door Buster,70,0.1,63,186,35,5208,61.88832487,6.878527175,FALSE
January,Chicago 1,Headphones,Chicago,28,0.446688559,High,17577,Door Buster,70,0.1,63,279,35,7812,62.83248731,7.204423257,FALSE
January,Boston 2,Headphones,Boston,28,0.501212642,High,17325,Door Buster,70,0.1,63,275,35,7700,62.79187817,7.192816432,FALSE
January,Boston 1,Headphones,Boston,40,0.512635119,Low,27594,Friends & Family,70,0.1,63,438,35,12264,64.44670051,7.566924132,FALSE
January,New York 4,Home Audio,New York,52,0.413318546,High,60400,Regional,400,0,400,151,200,30200,70.94996374,8.291250343,FALSE
January,New York 3,Home Audio,New York,59,0.517506742,High,43600,Social,400,0,400,109,200,21800,67.90427846,8.029279719,FALSE
January,New York 2,Home Audio,New York,55,0.51626472,Low,60800,Friends & Family,400,0,400,152,200,30400,71.02248006,8.296555699,FALSE
January,New York 1,Home Audio,New York,18,0.531415337,High,72000,Regional,400,0,400,180,200,36000,73.05293691,8.43245226,FALSE
January,Chicago 3,Home Audio,Chicago,29,0.521402771,Normal,39600,Regional,400,0,400,99,200,19800,67.1791153,7.951935607,FALSE
January,Chicago 2,Home Audio,Chicago,36,0.401664262,Normal,23600,Friends & Family,400,0,400,59,200,11800,64.27846265,7.535924278,FALSE
January,Chicago 1,Home Audio,Chicago,39,0.51626472,Normal,40400,Friends & Family,400,0,400,101,200,20200,67.32414793,7.968011316,FALSE
January,Boston 2,Home Audio,Boston,39,0.538787358,Low,48400,Door Buster,400,0,400,121,200,24200,68.77447426,8.113226412,FALSE
January,Boston 1,Home Audio,Boston,42,0.487296592,High,55200,Friends & Family,400,0,400,138,200,27600,70.00725163,8.218891046,FALSE
January,New York 4,Tablets,New York,29,0.482493258,High,55440,Friends & Family,700,0.1,630,88,350,24640,68.93401015,8.127708941,FALSE
January,New York 3,Tablets,New York,55,0.536244665,Low,70560,Friends & Family,700,0.1,630,112,350,31360,71.37055838,8.321545027,FALSE
January,New York 2,Tablets,New York,36,0.56686349,High,70560,Social,700,0.1,630,112,350,31360,71.37055838,8.321545027,FALSE
January,New York 1,Tablets,New York,15,0.5,High,45990,Social,700,0.1,630,73,350,20440,67.41116751,7.977504639,FALSE
January,Chicago 3,Tablets,Chicago,53,0.54045318,Low,49770,Friends & Family,700,0.1,630,79,350,22120,68.02030457,8.040992256,FALSE
January,Chicago 2,Tablets,Chicago,58,0.456776101,Normal,40950,Door Buster,700,0.1,630,65,350,18200,66.59898477,7.884210628,FALSE
January,Chicago 1,Tablets,Chicago,52,0.541402771,High,44100,Regional,700,0.1,630,70,350,19600,67.10659898,7.943775551,FALSE
January,Boston 2,Tablets,Boston,39,0.494931743,Low,100800,Social,700,0.1,630,160,350,44800,76.24365482,8.608225594,FALSE
January,Boston 1,Tablets,Boston,32,0.537586988,High,64260,Friends & Family,700,0.1,630,102,350,28560,70.35532995,8.24637265,FALSE
January,New York 4,TVs,New York,52,0.451250277,High,28500,Regional,1000,0.05,950,30,500,13500,64.89485134,7.644102277,FALSE
January,New York 3,TVs,New York,56,0.479708334,High,17100,Door Buster,1000,0.05,950,18,500,8100,62.9369108,7.23352177,FALSE
January,New York 2,TVs,New York,45,0.478597229,Low,28500,Social,1000,0.05,950,30,500,13500,64.89485134,7.644102277,FALSE
January,New York 1,TVs,New York,25,0.544093541,High,32300,Regional,1000,0.05,950,34,500,15300,65.54749819,7.744703234,FALSE
January,Chicago 3,TVs,Chicago,56,0.445924096,Low,37050,Door Buster,1000,0.05,950,39,500,17550,66.36330674,7.85497982,FALSE
