"Order.External_Id__c","PricebookEntry.External_Id__c","Product.Name","Quantity","UnitPrice","External_Id__c","LastProcessedDate","analyticsdemo_batch_id__c"
"MFG_Order.2215","MFG_Custom.7","Trencher T60",1,8910,"MFG_OrderItem.222","2019-10-24","20191024191458752523"
"MFG_Order.2216","MFG_Custom.7","Trencher T60",1,8910,"MFG_OrderItem.223","2019-10-24","20191024191458752523"
"MFG_Order.2217","MFG_Custom.7","Trencher T60",1,8910,"MFG_OrderItem.224","2019-10-24","20191024191458752523"
"MFG_Order.2218","MFG_Custom.7","Trencher T60",1,8910,"MFG_OrderItem.225","2019-10-24","20191024191458752523"
"MFG_Order.2261","MFG_Custom.7","Trencher T60",1,8910,"MFG_OrderItem.226","2019-10-24","20191024191458752523"
"MFG_Order.2262","MFG_Custom.7","Trencher T60",1,8910,"MFG_OrderItem.227","2019-10-24","20191024191458752523"
"MFG_Order.1637","MFG_Custom.11","Ripper 37",4,1900,"MFG_OrderItem.228","2019-10-24","20191024191458752523"
"MFG_Order.1638","MFG_Custom.11","Ripper 37",4,1900,"MFG_OrderItem.229","2019-10-24","20191024191458752523"
"MFG_Order.1639","MFG_Custom.11","Ripper 37",4,1900,"MFG_OrderItem.230","2019-10-24","20191024191458752523"
"MFG_Order.1640","MFG_Custom.11","Ripper 37",4,1900,"MFG_OrderItem.231","2019-10-24","20191024191458752523"
"MFG_Order.1641","MFG_Custom.11","Ripper 37",4,1900,"MFG_OrderItem.232","2019-10-24","20191024191458752523"
"MFG_Order.1642","MFG_Custom.11","Ripper 37",4,1900,"MFG_OrderItem.233","2019-10-24","20191024191458752523"
"MFG_Order.2899","MFG_Custom.12","Ripper 27",40,700,"MFG_OrderItem.234","2019-10-24","20191024191458752523"
"MFG_Order.2900","MFG_Custom.12","Ripper 27",39,700,"MFG_OrderItem.235","2019-10-24","20191024191458752523"
"MFG_Order.2901","MFG_Custom.12","Ripper 27",40,700,"MFG_OrderItem.236","2019-10-24","20191024191458752523"
"MFG_Order.2902","MFG_Custom.12","Ripper 27",46,700,"MFG_OrderItem.237","2019-10-24","20191024191458752523"
"MFG_Order.2903","MFG_Custom.12","Ripper 27",41,700,"MFG_OrderItem.238","2019-10-24","20191024191458752523"
"MFG_Order.2904","MFG_Custom.12","Ripper 27",48,700,"MFG_OrderItem.239","2019-10-24","20191024191458752523"
"MFG_Order.4669","MFG_Custom.143","Trencher T36",7,5880,"MFG_OrderItem.240","2019-10-24","20191024191458752523"
"MFG_Order.4670","MFG_Custom.143","Trencher T36",7,5880,"MFG_OrderItem.241","2019-10-24","20191024191458752523"
"MFG_Order.4671","MFG_Custom.143","Trencher T36",7,5880,"MFG_OrderItem.242","2019-10-24","20191024191458752523"
"MFG_Order.4672","MFG_Custom.143","Trencher T36",7,5880,"MFG_OrderItem.243","2019-10-24","20191024191458752523"
"MFG_Order.4673","MFG_Custom.143","Trencher T36",7,5880,"MFG_OrderItem.244","2019-10-24","20191024191458752523"
"MFG_Order.283","MFG_Custom.9","Pulverizer P20",26,3942,"MFG_OrderItem.245","2019-10-24","20191024191458752523"
"MFG_Order.284","MFG_Custom.9","Pulverizer P20",29,3942,"MFG_OrderItem.246","2019-10-24","20191024191458752523"
"MFG_Order.285","MFG_Custom.9","Pulverizer P20",29,3942,"MFG_OrderItem.247","2019-10-24","20191024191458752523"
"MFG_Order.286","MFG_Custom.9","Pulverizer P20",28,3942,"MFG_OrderItem.248","2019-10-24","20191024191458752523"
"MFG_Order.273","MFG_Custom.9","Pulverizer P20",25,3942,"MFG_OrderItem.249","2019-10-24","20191024191458752523"
"MFG_Order.287","MFG_Custom.9","Pulverizer P20",24,3942,"MFG_OrderItem.250","2019-10-24","20191024191458752523"
"MFG_Order.288","MFG_Custom.9","Pulverizer P20",25,3942,"MFG_OrderItem.251","2019-10-24","20191024191458752523"
"MFG_Order.289","MFG_Custom.9","Pulverizer P20",26,3942,"MFG_OrderItem.252","2019-10-24","20191024191458752523"
"MFG_Order.290","MFG_Custom.9","Pulverizer P20",28,3942,"MFG_OrderItem.253","2019-10-24","20191024191458752523"
"MFG_Order.291","MFG_Custom.9","Pulverizer P20",29,3942,"MFG_OrderItem.254","2019-10-24","20191024191458752523"
"MFG_Order.292","MFG_Custom.9","Pulverizer P20",24,3942,"MFG_OrderItem.255","2019-10-24","20191024191458752523"
"MFG_Order.3018","MFG_Custom.139","Pickup Broom PB100",7,5175,"MFG_OrderItem.256","2019-10-24","20191024191458752523"
"MFG_Order.3019","MFG_Custom.139","Pickup Broom PB100",7,5175,"MFG_OrderItem.257","2019-10-24","20191024191458752523"
"MFG_Order.3020","MFG_Custom.139","Pickup Broom PB100",7,5175,"MFG_OrderItem.258","2019-10-24","20191024191458752523"
"MFG_Order.3021","MFG_Custom.139","Pickup Broom PB100",7,5175,"MFG_OrderItem.259","2019-10-24","20191024191458752523"
"MFG_Order.3022","MFG_Custom.139","Pickup Broom PB100",7,5175,"MFG_OrderItem.260","2019-10-24","20191024191458752523"
"MFG_Order.3065","MFG_Custom.139","Pickup Broom PB100",8,5175,"MFG_OrderItem.261","2019-10-24","20191024191458752523"
"MFG_Order.3066","MFG_Custom.139","Pickup Broom PB100",7,5175,"MFG_OrderItem.262","2019-10-24","20191024191458752523"
"MFG_Order.3067","MFG_Custom.139","Pickup Broom PB100",7,5175,"MFG_OrderItem.263","2019-10-24","20191024191458752523"
"MFG_Order.3068","MFG_Custom.139","Pickup Broom PB100",8,5175,"MFG_OrderItem.264","2019-10-24","20191024191458752523"
"MFG_Order.3069","MFG_Custom.139","Pickup Broom PB100",8,5175,"MFG_OrderItem.265","2019-10-24","20191024191458752523"
"MFG_Order.3070","MFG_Custom.139","Pickup Broom PB100",8,5175,"MFG_OrderItem.266","2019-10-24","20191024191458752523"
"MFG_Order.3071","MFG_Custom.139","Pickup Broom PB100",7,5175,"MFG_OrderItem.267","2019-10-24","20191024191458752523"
"MFG_Order.3072","MFG_Custom.139","Pickup Broom PB100",8,5175,"MFG_OrderItem.268","2019-10-24","20191024191458752523"
"MFG_Order.3073","MFG_Custom.139","Pickup Broom PB100",7,5175,"MFG_OrderItem.269","2019-10-24","20191024191458752523"
"MFG_Order.3074","MFG_Custom.139","Pickup Broom PB100",8,5175,"MFG_OrderItem.270","2019-10-24","20191024191458752523"
"MFG_Order.3075","MFG_Custom.139","Pickup Broom PB100",8,5175,"MFG_OrderItem.271","2019-10-24","20191024191458752523"
"MFG_Order.3076","MFG_Custom.139","Pickup Broom PB100",7,5175,"MFG_OrderItem.272","2019-10-24","20191024191458752523"
"MFG_Order.3111","MFG_Custom.139","Pickup Broom PB100",7,5175,"MFG_OrderItem.273","2019-10-24","20191024191458752523"
"MFG_Order.4451","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.274","2019-10-24","20191024191458752523"
"MFG_Order.4452","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.275","2019-10-24","20191024191458752523"
"MFG_Order.4453","MFG_Custom.3","Backhoe Attachment R2",11,15170,"MFG_OrderItem.276","2019-10-24","20191024191458752523"
"MFG_Order.4454","MFG_Custom.3","Backhoe Attachment R2",12,15170,"MFG_OrderItem.277","2019-10-24","20191024191458752523"
"MFG_Order.4479","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.278","2019-10-24","20191024191458752523"
"MFG_Order.4480","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.279","2019-10-24","20191024191458752523"
"MFG_Order.4481","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.280","2019-10-24","20191024191458752523"
"MFG_Order.4482","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.281","2019-10-24","20191024191458752523"
"MFG_Order.4483","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.282","2019-10-24","20191024191458752523"
"MFG_Order.4484","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.283","2019-10-24","20191024191458752523"
"MFG_Order.4485","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.284","2019-10-24","20191024191458752523"
"MFG_Order.4486","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.285","2019-10-24","20191024191458752523"
"MFG_Order.4487","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.286","2019-10-24","20191024191458752523"
"MFG_Order.4488","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.287","2019-10-24","20191024191458752523"
"MFG_Order.4489","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.288","2019-10-24","20191024191458752523"
"MFG_Order.3157","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.289","2019-10-24","20191024191458752523"
"MFG_Order.3158","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.290","2019-10-24","20191024191458752523"
"MFG_Order.3159","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.291","2019-10-24","20191024191458752523"
"MFG_Order.3202","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.292","2019-10-24","20191024191458752523"
"MFG_Order.3203","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.293","2019-10-24","20191024191458752523"
"MFG_Order.3204","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.294","2019-10-24","20191024191458752523"
"MFG_Order.3205","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.295","2019-10-24","20191024191458752523"
"MFG_Order.3206","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.296","2019-10-24","20191024191458752523"
"MFG_Order.3207","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.297","2019-10-24","20191024191458752523"
"MFG_Order.3208","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.298","2019-10-24","20191024191458752523"
"MFG_Order.3209","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.299","2019-10-24","20191024191458752523"
"MFG_Order.3210","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.300","2019-10-24","20191024191458752523"
"MFG_Order.3211","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.301","2019-10-24","20191024191458752523"
"MFG_Order.3212","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.302","2019-10-24","20191024191458752523"
"MFG_Order.3252","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.303","2019-10-24","20191024191458752523"
"MFG_Order.4490","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.304","2019-10-24","20191024191458752523"
"MFG_Order.4491","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.305","2019-10-24","20191024191458752523"
"MFG_Order.4492","MFG_Custom.3","Backhoe Attachment R2",7,15170,"MFG_OrderItem.306","2019-10-24","20191024191458752523"
"MFG_Order.3253","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.307","2019-10-24","20191024191458752523"
"MFG_Order.3254","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.308","2019-10-24","20191024191458752523"
"MFG_Order.3255","MFG_Custom.138","Hammer H500",5,3864,"MFG_OrderItem.309","2019-10-24","20191024191458752523"
"MFG_Order.1900","MFG_Custom.8","Pulverizer P10",16,4365,"MFG_OrderItem.310","2019-10-24","20191024191458752523"
"MFG_Order.1901","MFG_Custom.8","Pulverizer P10",17,4365,"MFG_OrderItem.311","2019-10-24","20191024191458752523"
"MFG_Order.1902","MFG_Custom.8","Pulverizer P10",17,4365,"MFG_OrderItem.312","2019-10-24","20191024191458752523"
"MFG_Order.1903","MFG_Custom.8","Pulverizer P10",19,4365,"MFG_OrderItem.313","2019-10-24","20191024191458752523"
"MFG_Order.1904","MFG_Custom.8","Pulverizer P10",19,4365,"MFG_OrderItem.314","2019-10-24","20191024191458752523"
"MFG_Order.1905","MFG_Custom.8","Pulverizer P10",18,4365,"MFG_OrderItem.315","2019-10-24","20191024191458752523"
"MFG_Order.1906","MFG_Custom.8","Pulverizer P10",16,4365,"MFG_OrderItem.316","2019-10-24","20191024191458752523"
"MFG_Order.1907","MFG_Custom.8","Pulverizer P10",19,4365,"MFG_OrderItem.317","2019-10-24","20191024191458752523"
"MFG_Order.1908","MFG_Custom.8","Pulverizer P10",19,4365,"MFG_OrderItem.318","2019-10-24","20191024191458752523"
"MFG_Order.1909","MFG_Custom.8","Pulverizer P10",17,4365,"MFG_OrderItem.319","2019-10-24","20191024191458752523"
"MFG_Order.1910","MFG_Custom.8","Pulverizer P10",16,4365,"MFG_OrderItem.320","2019-10-24","20191024191458752523"
"MFG_Order.1953","MFG_Custom.8","Pulverizer P10",16,4365,"MFG_OrderItem.321","2019-10-24","20191024191458752523"
"MFG_Order.1954","MFG_Custom.8","Pulverizer P10",17,4365,"MFG_OrderItem.322","2019-10-24","20191024191458752523"
"MFG_Order.1955","MFG_Custom.8","Pulverizer P10",16,4365,"MFG_OrderItem.323","2019-10-24","20191024191458752523"
"MFG_Order.1956","MFG_Custom.8","Pulverizer P10",19,4365,"MFG_OrderItem.324","2019-10-24","20191024191458752523"
"MFG_Order.1957","MFG_Custom.8","Pulverizer P10",17,4365,"MFG_OrderItem.325","2019-10-24","20191024191458752523"
"MFG_Order.1958","MFG_Custom.8","Pulverizer P10",19,4365,"MFG_OrderItem.326","2019-10-24","20191024191458752523"
"MFG_Order.1959","MFG_Custom.8","Pulverizer P10",16,4365,"MFG_OrderItem.327","2019-10-24","20191024191458752523"
"MFG_Order.1415","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.328","2019-10-24","20191024191458752523"
"MFG_Order.1416","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.329","2019-10-24","20191024191458752523"
"MFG_Order.1417","MFG_Custom.10","Compactor 9500",9,11050,"MFG_OrderItem.330","2019-10-24","20191024191458752523"
"MFG_Order.1418","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.331","2019-10-24","20191024191458752523"
"MFG_Order.1419","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.332","2019-10-24","20191024191458752523"
"MFG_Order.1462","MFG_Custom.10","Compactor 9500",9,11050,"MFG_OrderItem.333","2019-10-24","20191024191458752523"
"MFG_Order.1463","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.334","2019-10-24","20191024191458752523"
"MFG_Order.1464","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.335","2019-10-24","20191024191458752523"
"MFG_Order.1465","MFG_Custom.10","Compactor 9500",9,11050,"MFG_OrderItem.336","2019-10-24","20191024191458752523"
"MFG_Order.1466","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.337","2019-10-24","20191024191458752523"
"MFG_Order.1467","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.338","2019-10-24","20191024191458752523"
"MFG_Order.1468","MFG_Custom.10","Compactor 9500",9,11050,"MFG_OrderItem.339","2019-10-24","20191024191458752523"
"MFG_Order.1469","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.340","2019-10-24","20191024191458752523"
"MFG_Order.1470","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.341","2019-10-24","20191024191458752523"
"MFG_Order.1471","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.342","2019-10-24","20191024191458752523"
"MFG_Order.1472","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.343","2019-10-24","20191024191458752523"
"MFG_Order.1473","MFG_Custom.10","Compactor 9500",9,11050,"MFG_OrderItem.344","2019-10-24","20191024191458752523"
"MFG_Order.1474","MFG_Custom.10","Compactor 9500",8,11050,"MFG_OrderItem.345","2019-10-24","20191024191458752523"
"MFG_Order.1936","MFG_Custom.13","Ripper 34",75,1282,"MFG_OrderItem.346","2019-10-24","20191024191458752523"
"MFG_Order.1937","MFG_Custom.13","Ripper 34",74,1282,"MFG_OrderItem.347","2019-10-24","20191024191458752523"
"MFG_Order.1938","MFG_Custom.13","Ripper 34",87,1282,"MFG_OrderItem.348","2019-10-24","20191024191458752523"
"MFG_Order.1981","MFG_Custom.13","Ripper 34",88,1282,"MFG_OrderItem.349","2019-10-24","20191024191458752523"
"MFG_Order.1982","MFG_Custom.13","Ripper 34",72,1282,"MFG_OrderItem.350","2019-10-24","20191024191458752523"
"MFG_Order.1983","MFG_Custom.13","Ripper 34",87,1282,"MFG_OrderItem.351","2019-10-24","20191024191458752523"
"MFG_Order.1984","MFG_Custom.13","Ripper 34",77,1282,"MFG_OrderItem.352","2019-10-24","20191024191458752523"
"MFG_Order.1985","MFG_Custom.13","Ripper 34",81,1282,"MFG_OrderItem.353","2019-10-24","20191024191458752523"
"MFG_Order.1986","MFG_Custom.13","Ripper 34",88,1282,"MFG_OrderItem.354","2019-10-24","20191024191458752523"
"MFG_Order.1987","MFG_Custom.13","Ripper 34",76,1282,"MFG_OrderItem.355","2019-10-24","20191024191458752523"
"MFG_Order.1988","MFG_Custom.13","Ripper 34",75,1282,"MFG_OrderItem.356","2019-10-24","20191024191458752523"
"MFG_Order.1989","MFG_Custom.13","Ripper 34",75,1282,"MFG_OrderItem.357","2019-10-24","20191024191458752523"
"MFG_Order.1990","MFG_Custom.13","Ripper 34",87,1282,"MFG_OrderItem.358","2019-10-24","20191024191458752523"
"MFG_Order.565","MFG_Custom.138","Hammer H500",12,3900,"MFG_OrderItem.359","2019-10-24","20191024191458752523"
"MFG_Order.565","MFG_Custom.154","Hammer H700",12,5150,"MFG_OrderItem.360","2019-10-24","20191024191458752523"
"MFG_Order.1572","MFG_Custom.10","Compactor 9500",8,10920,"MFG_OrderItem.361","2019-10-24","20191024191458752523"
"MFG_Order.1573","MFG_Custom.10","Compactor 9500",8,10920,"MFG_OrderItem.362","2019-10-24","20191024191458752523"
"MFG_Order.1616","MFG_Custom.10","Compactor 9500",8,10920,"MFG_OrderItem.363","2019-10-24","20191024191458752523"
"MFG_Order.4242","MFG_Custom.142","Ripper 19",45,680,"MFG_OrderItem.364","2019-10-24","20191024191458752523"
"MFG_Order.4243","MFG_Custom.142","Ripper 19",46,680,"MFG_OrderItem.365","2019-10-24","20191024191458752523"
"MFG_Order.4244","MFG_Custom.142","Ripper 19",42,680,"MFG_OrderItem.366","2019-10-24","20191024191458752523"
"MFG_Order.4245","MFG_Custom.142","Ripper 19",48,680,"MFG_OrderItem.367","2019-10-24","20191024191458752523"
"MFG_Order.4246","MFG_Custom.142","Ripper 19",48,680,"MFG_OrderItem.368","2019-10-24","20191024191458752523"
"MFG_Order.4247","MFG_Custom.142","Ripper 19",47,680,"MFG_OrderItem.369","2019-10-24","20191024191458752523"
"MFG_Order.4248","MFG_Custom.142","Ripper 19",48,680,"MFG_OrderItem.370","2019-10-24","20191024191458752523"
"MFG_Order.4249","MFG_Custom.142","Ripper 19",46,680,"MFG_OrderItem.371","2019-10-24","20191024191458752523"
"MFG_Order.4250","MFG_Custom.142","Ripper 19",46,680,"MFG_OrderItem.372","2019-10-24","20191024191458752523"
"MFG_Order.4251","MFG_Custom.142","Ripper 19",40,680,"MFG_OrderItem.373","2019-10-24","20191024191458752523"
"MFG_Order.4294","MFG_Custom.142","Ripper 19",47,680,"MFG_OrderItem.374","2019-10-24","20191024191458752523"
"MFG_Order.4295","MFG_Custom.142","Ripper 19",44,680,"MFG_OrderItem.375","2019-10-24","20191024191458752523"
"MFG_Order.1366","MFG_Custom.141","Compactor 3500",5,4600,"MFG_OrderItem.376","2019-10-24","20191024191458752523"
"MFG_Order.1367","MFG_Custom.141","Compactor 3500",5,4600,"MFG_OrderItem.377","2019-10-24","20191024191458752523"
"MFG_Order.1368","MFG_Custom.141","Compactor 3500",5,4600,"MFG_OrderItem.378","2019-10-24","20191024191458752523"
"MFG_Order.2870","MFG_Custom.142","Ripper 19",55,584,"MFG_OrderItem.379","2019-10-24","20191024191458752523"
"MFG_Order.2871","MFG_Custom.142","Ripper 19",51,584,"MFG_OrderItem.380","2019-10-24","20191024191458752523"
"MFG_Order.2872","MFG_Custom.142","Ripper 19",56,584,"MFG_OrderItem.381","2019-10-24","20191024191458752523"
"MFG_Order.2873","MFG_Custom.142","Ripper 19",56,584,"MFG_OrderItem.382","2019-10-24","20191024191458752523"
"MFG_Order.2874","MFG_Custom.142","Ripper 19",48,584,"MFG_OrderItem.383","2019-10-24","20191024191458752523"
"MFG_Order.2875","MFG_Custom.142","Ripper 19",53,584,"MFG_OrderItem.384","2019-10-24","20191024191458752523"
"MFG_Order.2876","MFG_Custom.142","Ripper 19",48,584,"MFG_OrderItem.385","2019-10-24","20191024191458752523"
"MFG_Order.2877","MFG_Custom.142","Ripper 19",50,584,"MFG_OrderItem.386","2019-10-24","20191024191458752523"
"MFG_Order.2037","MFG_Custom.142","Ripper 19",48,584,"MFG_OrderItem.387","2019-10-24","20191024191458752523"
"MFG_Order.2038","MFG_Custom.142","Ripper 19",56,584,"MFG_OrderItem.388","2019-10-24","20191024191458752523"
"MFG_Order.2039","MFG_Custom.142","Ripper 19",51,584,"MFG_OrderItem.389","2019-10-24","20191024191458752523"
"MFG_Order.2040","MFG_Custom.142","Ripper 19",55,584,"MFG_OrderItem.390","2019-10-24","20191024191458752523"
"MFG_Order.2041","MFG_Custom.142","Ripper 19",47,584,"MFG_OrderItem.391","2019-10-24","20191024191458752523"
"MFG_Order.2042","MFG_Custom.142","Ripper 19",57,584,"MFG_OrderItem.392","2019-10-24","20191024191458752523"
"MFG_Order.2043","MFG_Custom.142","Ripper 19",49,584,"MFG_OrderItem.393","2019-10-24","20191024191458752523"
"MFG_Order.1369","MFG_Custom.141","Compactor 3500",5,4600,"MFG_OrderItem.394","2019-10-24","20191024191458752523"
"MFG_Order.1370","MFG_Custom.141","Compactor 3500",5,4600,"MFG_OrderItem.395","2019-10-24","20191024191458752523"
"MFG_Order.1371","MFG_Custom.141","Compactor 3500",5,4600,"MFG_OrderItem.396","2019-10-24","20191024191458752523"
"MFG_Order.1372","MFG_Custom.141","Compactor 3500",5,4600,"MFG_OrderItem.397","2019-10-24","20191024191458752523"
"MFG_Order.1373","MFG_Custom.141","Compactor 3500",5,4600,"MFG_OrderItem.398","2019-10-24","20191024191458752523"
"MFG_Order.1374","MFG_Custom.141","Compactor 3500",5,4600,"MFG_OrderItem.399","2019-10-24","20191024191458752523"
"MFG_Order.1375","MFG_Custom.141","Compactor 3500",5,4600,"MFG_OrderItem.400","2019-10-24","20191024191458752523"
"MFG_Order.1376","MFG_Custom.141","Compactor 3500",5,4600,"MFG_OrderItem.401","2019-10-24","20191024191458752523"
"MFG_Order.1377","MFG_Custom.141","Compactor 3500",5,4600,"MFG_OrderItem.402","2019-10-24","20191024191458752523"
