BillingCountry,BillingPostalCode,BillingStreet,BillingCity,BillingState,Country,lon,lat,latlong,Address
Japan,131-0045,向島三丁目１−９,墨田区,東京都,JP,139.80870099,35.71244635,"35.71244635,139.80870099",東京都墨田区向島三丁目１−９
Japan,564-0044,出口町一丁目２−８,吹田市,大阪府,JP,135.51422977,34.76434922,"34.76434922,135.51422977",大阪府吹田市出口町一丁目２−８
Japan,448-0848,東新町三丁目３−３,刈谷市,愛知県,JP,137.01197381,35.00682676,"35.00682676,137.01197381",愛知県刈谷市東新町三丁目３−３
Japan,274-0822,西習志野一丁目２−８,船橋市,千葉県,JP,140.03302733,35.72421784,"35.72421784,140.03302733",千葉県船橋市西習志野一丁目２−８
Japan,440-0095,清須町一丁目２−７,豊橋市,愛知県,JP,137.35191687,34.78240339,"34.78240339,137.35191687",愛知県豊橋市清須町一丁目２−７
Japan,116-0012,南千住七丁目３−５,荒川区,東京都,JP,139.79914653,35.73638814,"35.73638814,139.79914653",東京都荒川区南千住七丁目３−５
Japan,565-0841,佐竹台五丁目２−４,吹田市,大阪府,JP,135.51795503,34.78995318,"34.78995318,135.51795503",大阪府吹田市佐竹台五丁目２−４
Japan,222-0035,大曽根二丁目２−８,横浜市港北区,神奈川県,JP,139.63208077,35.53000157,"35.53000157,139.63208077",神奈川県横浜市港北区大曽根二丁目２−８
Japan,330-0046,上木崎四丁目１−４,さいたま市浦和区,埼玉県,JP,139.64493209,35.88631165,"35.88631165,139.64493209",埼玉県さいたま市浦和区上木崎四丁目１−４
Japan,158-0082,経堂一丁目２−３,世田谷区,東京都,JP,139.63518279,35.64899595,"35.64899595,139.63518279",東京都世田谷区経堂一丁目２−３
Japan,179-0076,栄町一丁目１−１,練馬区,東京都,JP,139.66941635,35.73913441,"35.73913441,139.66941635",東京都練馬区栄町一丁目１−１
Japan,145-0075,多摩川二丁目１−２,大田区,東京都,JP,139.70075101,35.55794311,"35.55794311,139.70075101",東京都大田区多摩川二丁目１−２
Japan,731-3164,長楽寺二丁目１−９,広島市安佐南区,広島県,JP,132.42965202,34.46893106,"34.46893106,132.42965202",広島県広島市安佐南区長楽寺二丁目１−９
Japan,487-0005,大手田酉町一丁目３−７,春日井市,愛知県,JP,136.95705685,35.26052095,"35.26052095,136.95705685",愛知県春日井市大手田酉町一丁目３−７
Japan,168-0063,成田西二丁目１−７,杉並区,東京都,JP,139.62664968,35.6887663,"35.6887663,139.62664968",東京都杉並区成田西二丁目１−７
Japan,320-0818,旭二丁目１−６,宇都宮市,栃木県,JP,139.88574638,36.55148015,"36.55148015,139.88574638",栃木県宇都宮市旭二丁目１−６
Japan,145-0074,下丸子二丁目１−２,大田区,東京都,JP,139.68475483,35.56387025,"35.56387025,139.68475483",東京都大田区下丸子二丁目１−２
Japan,176-0014,中村北三丁目２−８,練馬区,東京都,JP,139.63976887,35.73580126,"35.73580126,139.63976887",東京都練馬区中村北三丁目２−８
Japan,274-0805,藤原七丁目３−５,船橋市,千葉県,JP,139.98660846,35.74238937,"35.74238937,139.98660846",千葉県船橋市藤原七丁目３−５
Japan,454-0927,打中一丁目３−９,名古屋市中川区,愛知県,JP,136.84370703,35.13904416,"35.13904416,136.84370703",愛知県名古屋市中川区打中一丁目３−９
Japan,458-0926,高根山一丁目２−８,名古屋市緑区,愛知県,JP,136.94563479,35.04550621,"35.04550621,136.94563479",愛知県名古屋市緑区高根山一丁目２−８
Japan,731-3173,緑井四丁目１−５,広島市安佐南区,広島県,JP,132.47545164,34.4706185,"34.4706185,132.47545164",広島県広島市安佐南区緑井四丁目１−５
Japan,921-8066,みどり二丁目３−２,金沢市,石川県,JP,136.58635207,36.56979557,"36.56979557,136.58635207",石川県金沢市みどり二丁目３−２
Japan,447-0811,古川町三丁目１−６,碧南市,愛知県,JP,137.0038167,34.90899294,"34.90899294,137.0038167",愛知県碧南市古川町三丁目１−６
Japan,981-0912,赤坂二丁目１−６,仙台市青葉区,宮城県,JP,140.74281929,38.2925013,"38.2925013,140.74281929",宮城県仙台市青葉区赤坂二丁目１−６
Japan,819-0205,大字下山門一丁目３−３,福岡市西区,福岡県,JP,130.29500413,33.57452053,"33.57452053,130.29500413",福岡県福岡市西区大字下山門一丁目３−３
Japan,664-0884,梅ノ木一丁目３−８,伊丹市,兵庫県,JP,135.41469365,34.77594954,"34.77594954,135.41469365",兵庫県伊丹市梅ノ木一丁目３−８
Japan,701-1351,南中央町一丁目３−６,岡山市北区,岡山県,JP,133.92410681,34.65614337,"34.65614337,133.92410681",岡山県岡山市北区南中央町一丁目３−６
Japan,276-0034,八千代台西八丁目１−２,八千代市,千葉県,JP,140.08032174,35.69872917,"35.69872917,140.08032174",千葉県八千代市八千代台西八丁目１−２
Japan,174-0062,赤塚五丁目３−５,板橋区,東京都,JP,139.64280751,35.78017112,"35.78017112,139.64280751",東京都板橋区赤塚五丁目３−５
Japan,604-0915,大黒町一丁目２−２,京都市中京区,京都府,JP,135.7694148,35.00864123,"35.00864123,135.7694148",京都府京都市中京区大黒町一丁目２−２
Japan,595-0041,下之町二丁目２−６,泉大津市,大阪府,JP,135.39820667,34.5030081,"34.5030081,135.39820667",大阪府泉大津市下之町二丁目２−６
Japan,982-0822,四郎丸一丁目２−３,仙台市太白区,宮城県,JP,140.91745002,38.19228576,"38.19228576,140.91745002",宮城県仙台市太白区四郎丸一丁目２−３
Japan,176-0002,光が丘六丁目１−４,練馬区,東京都,JP,139.62343587,35.76055727,"35.76055727,139.62343587",東京都練馬区光が丘六丁目１−４
Japan,343-0023,登戸町二丁目１−２,越谷市,埼玉県,JP,139.79683808,35.87332092,"35.87332092,139.79683808",埼玉県越谷市登戸町二丁目１−２
Japan,701-0212,泉田五丁目２−１,岡山市南区,岡山県,JP,133.91164859,34.62395203,"34.62395203,133.91164859",岡山県岡山市南区泉田五丁目２−１
Japan,454-0812,五月通三丁目３−１,名古屋市中川区,愛知県,JP,136.87360981,35.15393493,"35.15393493,136.87360981",愛知県名古屋市中川区五月通三丁目３−１
Japan,158-0098,北烏山二丁目３−２,世田谷区,東京都,JP,139.59938013,35.68015501,"35.68015501,139.59938013",東京都世田谷区北烏山二丁目３−２
Japan,602-8415,東町一丁目３−９,京都市上京区,京都府,JP,135.75306484,35.0292452,"35.0292452,135.75306484",京都府京都市上京区東町一丁目３−９
Japan,486-0917,東野町西三丁目１−８,春日井市,愛知県,JP,136.97952173,35.26941659,"35.26941659,136.97952173",愛知県春日井市東野町西三丁目１−８
Japan,323-0805,西城南四丁目３−８,小山市,栃木県,JP,139.80254736,36.29347214,"36.29347214,139.80254736",栃木県小山市西城南四丁目３−８
Japan,981-1248,愛島台六丁目２−９,名取市,宮城県,JP,140.81698891,38.14655654,"38.14655654,140.81698891",宮城県名取市愛島台六丁目２−９
Japan,212-0007,北加瀬二丁目２−２,川崎市幸区,神奈川県,JP,139.66175076,35.5520965,"35.5520965,139.66175076",神奈川県川崎市幸区北加瀬二丁目２−２
Japan,133-0043,西小岩三丁目３−６,江戸川区,東京都,JP,139.87735164,35.73826909,"35.73826909,139.87735164",東京都江戸川区西小岩三丁目３−６
Japan,454-0816,中京南通二丁目２−３,名古屋市中川区,愛知県,JP,136.87372585,35.14821169,"35.14821169,136.87372585",愛知県名古屋市中川区中京南通二丁目２−３
Japan,442-0884,国府町二丁目３−３,豊川市,愛知県,JP,137.32765754,34.83091746,"34.83091746,137.32765754",愛知県豊川市国府町二丁目３−３
Japan,210-0001,伊勢町二丁目２−５,川崎市川崎区,神奈川県,JP,139.72135923,35.53214588,"35.53214588,139.72135923",神奈川県川崎市川崎区伊勢町二丁目２−５
Japan,132-0014,東小岩一丁目１−４,江戸川区,東京都,JP,139.89251447,35.72048226,"35.72048226,139.89251447",東京都江戸川区東小岩一丁目１−４
Japan,920-0036,水淵町二丁目１−２,金沢市,石川県,JP,136.70239689,36.50022247,"36.50022247,136.70239689",石川県金沢市水淵町二丁目１−２
Japan,920-0122,畝田町一丁目２−１,金沢市,石川県,JP,136.60499803,36.59384682,"36.59384682,136.60499803",石川県金沢市畝田町一丁目２−１
Japan,146-0081,大森中三丁目３−８,大田区,東京都,JP,139.7314143,35.56540049,"35.56540049,139.7314143",東京都大田区大森中三丁目３−８
Japan,221-0825,入江二丁目１−１,横浜市神奈川区,神奈川県,JP,139.64904208,35.49197162,"35.49197162,139.64904208",神奈川県横浜市神奈川区入江二丁目１−１
Japan,602-8254,竪社南半町二丁目３−６,京都市上京区,京都府,JP,135.74741777,35.0354578,"35.0354578,135.74741777",京都府京都市上京区竪社南半町二丁目３−６
Japan,920-0854,南御所町二丁目２−４,金沢市,石川県,JP,136.68200127,36.58064264,"36.58064264,136.68200127",石川県金沢市南御所町二丁目２−４
Japan,595-0016,条南町一丁目２−４,泉大津市,大阪府,JP,135.41868728,34.50851512,"34.50851512,135.41868728",大阪府泉大津市条南町一丁目２−４
Japan,333-0802,芝富士二丁目３−２,川口市,埼玉県,JP,139.67844361,35.8362676,"35.8362676,139.67844361",埼玉県川口市芝富士二丁目３−２
Japan,411-0932,南一色二丁目１−１,駿東郡長泉町,静岡県,JP,138.89483504,35.15695162,"35.15695162,138.89483504",静岡県駿東郡長泉町南一色二丁目１−１
Japan,133-0064,船堀七丁目２−８,江戸川区,東京都,JP,139.86862866,35.67818228,"35.67818228,139.86862866",東京都江戸川区船堀七丁目２−８
Japan,902-0067,楚辺三丁目３−７,那覇市,沖縄県,JP,127.68350087,26.20676779,"26.20676779,127.68350087",沖縄県那覇市楚辺三丁目３−７
Japan,920-0966,示野中町二丁目３−２,金沢市,石川県,JP,136.61776973,36.57703523,"36.57703523,136.61776973",石川県金沢市示野中町二丁目３−２
Japan,567-0831,総持寺台一丁目１−８,茨木市,大阪府,JP,135.58653295,34.82431521,"34.82431521,135.58653295",大阪府茨木市総持寺台一丁目１−８
Japan,595-0001,尾井千原町一丁目３−４,泉大津市,大阪府,JP,135.43175371,34.51123302,"34.51123302,135.43175371",大阪府泉大津市尾井千原町一丁目３−４
Japan,224-0042,川和台二丁目１−２,横浜市都筑区,神奈川県,JP,139.55428844,35.52777145,"35.52777145,139.55428844",神奈川県横浜市都筑区川和台二丁目１−２
Japan,664-0023,森本七丁目１−９,伊丹市,兵庫県,JP,135.43611722,34.78152555,"34.78152555,135.43611722",兵庫県伊丹市森本七丁目１−９
Japan,921-8046,馬替一丁目３−５,金沢市,石川県,JP,136.62394326,36.52368329,"36.52368329,136.62394326",石川県金沢市馬替一丁目３−５
Japan,274-0803,三山八丁目２−７,船橋市,千葉県,JP,140.05854383,35.69613946,"35.69613946,140.05854383",千葉県船橋市三山八丁目２−７
Japan,862-0908,新南部一丁目２−１,熊本市東区,熊本県,JP,130.74420284,32.81669703,"32.81669703,130.74420284",熊本県熊本市東区新南部一丁目２−１
Japan,984-0065,志波町二丁目３−６,仙台市若林区,宮城県,JP,140.91295953,38.25063351,"38.25063351,140.91295953",宮城県仙台市若林区志波町二丁目３−６
Japan,177-0051,西大泉二丁目１−６,練馬区,東京都,JP,139.57374883,35.75808413,"35.75808413,139.57374883",東京都練馬区西大泉二丁目１−６
Japan,816-0812,仲畑三丁目１−１,大野城市,福岡県,JP,130.47324594,33.55242722,"33.55242722,130.47324594",福岡県大野城市仲畑三丁目１−１
Japan,454-0811,丸米町一丁目２−９,名古屋市中川区,愛知県,JP,136.87145674,35.13379037,"35.13379037,136.87145674",愛知県名古屋市中川区丸米町一丁目２−９
Japan,920-0365,上荒屋四丁目３−８,金沢市,石川県,JP,136.59322655,36.55556782,"36.55556782,136.59322655",石川県金沢市上荒屋四丁目３−８
Japan,451-0015,康生通二丁目３−８,名古屋市西区,愛知県,JP,136.88428279,35.19697893,"35.19697893,136.88428279",愛知県名古屋市西区康生通二丁目３−８
Japan,064-0923,南四条西五丁目２−２,札幌市中央区,北海道,JP,141.35163303,43.05436062,"43.05436062,141.35163303",北海道札幌市中央区南四条西五丁目２−２
Japan,332-0016,西川口五丁目３−１,川口市,埼玉県,JP,139.70326857,35.80742438,"35.80742438,139.70326857",埼玉県川口市西川口五丁目３−１
Japan,300-1252,筑穂三丁目２−８,つくば市,茨城県,JP,140.07932749,36.13066211,"36.13066211,140.07932749",茨城県つくば市筑穂三丁目２−８
Japan,701-1346,津高台四丁目２−８,岡山市北区,岡山県,JP,133.91463386,34.70088818,"34.70088818,133.91463386",岡山県岡山市北区津高台四丁目２−８
Japan,475-0808,川崎町二丁目３−２,半田市,愛知県,JP,136.9263875,34.87099152,"34.87099152,136.9263875",愛知県半田市川崎町二丁目３−２
Japan,984-0802,卸町三丁目１−８,仙台市若林区,宮城県,JP,140.92313826,38.25965145,"38.25965145,140.92313826",宮城県仙台市若林区卸町三丁目１−８
Japan,334-0055,戸塚南五丁目１−８,川口市,埼玉県,JP,139.74148531,35.86416336,"35.86416336,139.74148531",埼玉県川口市戸塚南五丁目１−８
Japan,223-0055,樽町一丁目１−８,横浜市港北区,神奈川県,JP,139.6356594,35.52662221,"35.52662221,139.6356594",神奈川県横浜市港北区樽町一丁目１−８
Japan,440-0037,平川南町二丁目２−５,豊橋市,愛知県,JP,137.42078686,34.76156894,"34.76156894,137.42078686",愛知県豊橋市平川南町二丁目２−５
Japan,158-0092,代沢三丁目３−９,世田谷区,東京都,JP,139.67050537,35.65626919,"35.65626919,139.67050537",東京都世田谷区代沢三丁目３−９
Japan,260-0018,院内二丁目２−５,千葉市中央区,千葉県,JP,140.12623471,35.61261174,"35.61261174,140.12623471",千葉県千葉市中央区院内二丁目２−５
Japan,444-0204,西魚町二丁目１−１,岡崎市,愛知県,JP,137.15731378,34.96204764,"34.96204764,137.15731378",愛知県岡崎市西魚町二丁目１−１
Japan,602-0831,南町一丁目１−１,京都市上京区,京都府,JP,135.76998428,35.01739792,"35.01739792,135.76998428",京都府京都市上京区南町一丁目１−１
Japan,135-0001,猿江二丁目３−３,江東区,東京都,JP,139.81638441,35.68523403,"35.68523403,139.81638441",東京都江東区猿江二丁目３−３
Japan,181-0014,井口三丁目１−８,三鷹市,東京都,JP,139.54216283,35.69359284,"35.69359284,139.54216283",東京都三鷹市井口三丁目１−８
Japan,162-0831,下落合一丁目３−６,新宿区,東京都,JP,139.70034125,35.71510852,"35.71510852,139.70034125",東京都新宿区下落合一丁目３−６
Japan,812-0042,南八幡町一丁目３−８,福岡市博多区,福岡県,JP,130.45568687,33.54575517,"33.54575517,130.45568687",福岡県福岡市博多区南八幡町一丁目３−８
Japan,372-0854,飯島町二丁目２−３,伊勢崎市,群馬県,JP,139.22198845,36.26599468,"36.26599468,139.22198845",群馬県伊勢崎市飯島町二丁目２−３
